/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01/,164
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c02/,123
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03/,259
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c04/,235
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05/,296
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06/,122
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01/,170
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02/,146
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03/,216
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04/,170
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01/,209
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02/,134
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03/,115
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04/,108
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c05/,146
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06/,152
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01/,126
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02/,132
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03/,114
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04/,181
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05/,106
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06/,248
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07/,158
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01/,268
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02/,264
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03/,158
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04/,186
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05/,227
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06/,115
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07/,235
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01/,139
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02/,139
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03/,245
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04/,100
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05/,281
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06/,146
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07/,167
/users/htd/beegfs/DATA/UCF101/frame/ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01/,158
